reporting_area,pox_cases,pox_deaths,case_year,Vaccine/Exemption,Dose,Geography Type,geography,School Year,Estimate (%),Population Size,Percent Surveyed,Number of Exemptions,Survey Type,Year
Illinois,399,0,2019,"Varicella, unknown disease history",2 Doses,States,Illinois,2019-20,96.4,145891.00,100,,Census,2019
Illinois,399,0,2019,"Varicella, unknown disease history",2 Doses,States,Illinois,2019-20,96.4,145891.00,100,,Census,2019
Indiana,218,0,2019,"Varicella, unknown disease history",2 Doses,States,Indiana,2019-20,94,88253.00,65.7,,Voluntary response,2019
Indiana,218,0,2019,"Varicella, unknown disease history",2 Doses,States,Indiana,2019-20,94,88253.00,65.7,,Voluntary response,2019
Indiana,218,0,2019,"Varicella, unknown disease history",2 Doses,States,Indiana,2019-20,94,88253.00,65.7,,Voluntary response,2019
Indiana,218,0,2019,"Varicella, unknown disease history",2 Doses,States,Indiana,2019-20,94,88253.00,65.7,,Voluntary response,2019
Iowa,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Iowa,2019-20,93.2,40812.00,100,,Census,2019
Iowa,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Iowa,2019-20,93.2,40812.00,100,,Census,2019
Iowa,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Iowa,2019-20,93.2,40812.00,100,,Census,2019
Iowa,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Iowa,2019-20,93.2,40812.00,100,,Census,2019
Kansas,0,0,2019,"Varicella, unknown disease history",2 Doses,States,Kansas,2019-20,89.1,37865.00,34.3,,Stratified 2-stage cluster sample,2019
Kansas,0,0,2019,"Varicella, unknown disease history",2 Doses,States,Kansas,2019-20,89.1,37865.00,34.3,,Stratified 2-stage cluster sample,2019
Kansas,0,0,2019,"Varicella, unknown disease history",2 Doses,States,Kansas,2019-20,89.1,37865.00,34.3,,Stratified 2-stage cluster sample,2019
Kansas,0,0,2019,"Varicella, unknown disease history",2 Doses,States,Kansas,2019-20,89.1,37865.00,34.3,,Stratified 2-stage cluster sample,2019
Kentucky,57,0,2019,"Varicella, unknown disease history",2 Doses,States,Kentucky,2019-20,92.5,59233.00,92.9,,Census,2019
Kentucky,57,0,2019,"Varicella, unknown disease history",2 Doses,States,Kentucky,2019-20,92.5,59233.00,92.9,,Census,2019
Kentucky,57,0,2019,"Varicella, unknown disease history",2 Doses,States,Kentucky,2019-20,92.5,59233.00,92.9,,Census,2019
Kentucky,57,0,2019,"Varicella, unknown disease history",2 Doses,States,Kentucky,2019-20,92.5,59233.00,92.9,,Census,2019
Louisiana,67,0,2019,"Varicella, unknown disease history",2 Doses,States,Louisiana,2019-20,95,59685.00,100,,Census,2019
Louisiana,67,0,2019,"Varicella, unknown disease history",2 Doses,States,Louisiana,2019-20,95,59685.00,100,,Census,2019
Louisiana,67,0,2019,"Varicella, unknown disease history",2 Doses,States,Louisiana,2019-20,95,59685.00,100,,Census,2019
Louisiana,67,0,2019,"Varicella, unknown disease history",2 Doses,States,Louisiana,2019-20,95,59685.00,100,,Census,2019
Maine,93,0,2019,"Varicella, unknown disease history",2 Doses,States,Maine,2019-20,NReq,13450.00,99.6,,Census ,2019
Maine,93,0,2019,"Varicella, unknown disease history",2 Doses,States,Maine,2019-20,NReq,13450.00,99.6,,Census ,2019
Maine,93,0,2019,"Varicella, unknown disease history",2 Doses,States,Maine,2019-20,NReq,13450.00,99.6,,Census ,2019
Maine,93,0,2019,"Varicella, unknown disease history",2 Doses,States,Maine,2019-20,NReq,13450.00,99.6,,Census ,2019
Maryland,N,1,2019,"Varicella, unknown disease history",2 Doses,States,Maryland,2019-20,97.5,72443.00,98.3,,Census (public). voluntary response (private),2019
Maryland,N,1,2019,"Varicella, unknown disease history",2 Doses,States,Maryland,2019-20,97.5,72443.00,98.3,,Census (public). voluntary response (private),2019
Maryland,N,1,2019,"Varicella, unknown disease history",2 Doses,States,Maryland,2019-20,97.5,72443.00,98.3,,Census (public). voluntary response (private),2019
Maryland,N,1,2019,"Varicella, unknown disease history",2 Doses,States,Maryland,2019-20,97.5,72443.00,98.3,,Census (public). voluntary response (private),2019
Massachusetts,301,0,2019,"Varicella, unknown disease history",2 Doses,States,Massachusetts,2019-20,97,66756.00,100,,Census,2019
Massachusetts,301,0,2019,"Varicella, unknown disease history",2 Doses,States,Massachusetts,2019-20,97,66756.00,100,,Census,2019
Massachusetts,301,0,2019,"Varicella, unknown disease history",2 Doses,States,Massachusetts,2019-20,97,66756.00,100,,Census,2019
Massachusetts,301,0,2019,"Varicella, unknown disease history",2 Doses,States,Massachusetts,2019-20,97,66756.00,100,,Census,2019
Michigan,410,0,2019,"Varicella, unknown disease history",2 Doses,States,Michigan,2019-20,94.4,120565.00,100,,Census,2019
Michigan,410,0,2019,"Varicella, unknown disease history",2 Doses,States,Michigan,2019-20,94.4,120565.00,100,,Census,2019
Michigan,410,0,2019,"Varicella, unknown disease history",2 Doses,States,Michigan,2019-20,94.4,120565.00,100,,Census,2019
Michigan,410,0,2019,"Varicella, unknown disease history",2 Doses,States,Michigan,2019-20,94.4,120565.00,100,,Census,2019
Minnesota,366,0,2019,"Varicella, unknown disease history",2 Doses,States,Minnesota,2019-20,92,71223.00,98.7,,Census,2019
Minnesota,366,0,2019,"Varicella, unknown disease history",2 Doses,States,Minnesota,2019-20,92,71223.00,98.7,,Census,2019
Minnesota,366,0,2019,"Varicella, unknown disease history",2 Doses,States,Minnesota,2019-20,92,71223.00,98.7,,Census,2019
Minnesota,366,0,2019,"Varicella, unknown disease history",2 Doses,States,Minnesota,2019-20,92,71223.00,98.7,,Census,2019
Mississippi,57,1,2019,"Varicella, unknown disease history",2 Doses,States,Mississippi,2019-20,99.1,37870.00,100,,Census,2019
Mississippi,57,1,2019,"Varicella, unknown disease history",2 Doses,States,Mississippi,2019-20,99.1,37870.00,100,,Census,2019
Mississippi,57,1,2019,"Varicella, unknown disease history",2 Doses,States,Mississippi,2019-20,99.1,37870.00,100,,Census,2019
Mississippi,57,1,2019,"Varicella, unknown disease history",2 Doses,States,Mississippi,2019-20,99.1,37870.00,100,,Census,2019
Missouri,168,0,2019,"Varicella, unknown disease history",2 Doses,States,Missouri,2019-20,94.2,72324.00,100,,Census,2019
Missouri,168,0,2019,"Varicella, unknown disease history",2 Doses,States,Missouri,2019-20,94.2,72324.00,100,,Census,2019
Missouri,168,0,2019,"Varicella, unknown disease history",2 Doses,States,Missouri,2019-20,94.2,72324.00,100,,Census,2019
Missouri,168,0,2019,"Varicella, unknown disease history",2 Doses,States,Missouri,2019-20,94.2,72324.00,100,,Census,2019
Montana,47,0,2019,"Varicella, unknown disease history",2 Doses,States,Montana,2019-20,93.2,12501.00,100,,Census,2019
Montana,47,0,2019,"Varicella, unknown disease history",2 Doses,States,Montana,2019-20,93.2,12501.00,100,,Census,2019
Montana,47,0,2019,"Varicella, unknown disease history",2 Doses,States,Montana,2019-20,93.2,12501.00,100,,Census,2019
Montana,47,0,2019,"Varicella, unknown disease history",2 Doses,States,Montana,2019-20,93.2,12501.00,100,,Census,2019
Nebraska,54,0,2019,"Varicella, unknown disease history",2 Doses,States,Nebraska,2019-20,95.6,26893.00,96.7,,Census,2019
Nebraska,54,0,2019,"Varicella, unknown disease history",2 Doses,States,Nebraska,2019-20,95.6,26893.00,96.7,,Census,2019
Nebraska,54,0,2019,"Varicella, unknown disease history",2 Doses,States,Nebraska,2019-20,95.6,26893.00,96.7,,Census,2019
Nebraska,54,0,2019,"Varicella, unknown disease history",2 Doses,States,Nebraska,2019-20,95.6,26893.00,96.7,,Census,2019
Nevada,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Nevada,2019-20,94.6,37724.00,99.9,,Census,2019
Nevada,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Nevada,2019-20,94.6,37724.00,99.9,,Census,2019
Nevada,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Nevada,2019-20,94.6,37724.00,99.9,,Census,2019
Nevada,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Nevada,2019-20,94.6,37724.00,99.9,,Census,2019
New Hampshire,26,0,2019,"Varicella, unknown disease history",2 Doses,States,New Hampshire,2019-20,91.5,12447.00,100,,Census,2019
New Hampshire,26,0,2019,"Varicella, unknown disease history",2 Doses,States,New Hampshire,2019-20,91.5,12447.00,100,,Census,2019
New Hampshire,26,0,2019,"Varicella, unknown disease history",2 Doses,States,New Hampshire,2019-20,91.5,12447.00,100,,Census,2019
New Hampshire,26,0,2019,"Varicella, unknown disease history",2 Doses,States,New Hampshire,2019-20,91.5,12447.00,100,,Census,2019
New Jersey,377,1,2019,"Varicella, unknown disease history",2 Doses,States,New Jersey,2019-20,NReq,107900.00,100,,Census,2019
New Jersey,377,1,2019,"Varicella, unknown disease history",2 Doses,States,New Jersey,2019-20,NReq,107900.00,100,,Census,2019
New Jersey,377,1,2019,"Varicella, unknown disease history",2 Doses,States,New Jersey,2019-20,NReq,107900.00,100,,Census,2019
New Jersey,377,1,2019,"Varicella, unknown disease history",2 Doses,States,New Jersey,2019-20,NReq,107900.00,100,,Census,2019
New Mexico,73,0,2019,"Varicella, unknown disease history",2 Doses,States,New Mexico,2019-20,96.7,23087.00,100,,Census,2019
New Mexico,73,0,2019,"Varicella, unknown disease history",2 Doses,States,New Mexico,2019-20,96.7,23087.00,100,,Census,2019
New Mexico,73,0,2019,"Varicella, unknown disease history",2 Doses,States,New Mexico,2019-20,96.7,23087.00,100,,Census,2019
New Mexico,73,0,2019,"Varicella, unknown disease history",2 Doses,States,New Mexico,2019-20,96.7,23087.00,100,,Census,2019
North Carolina,N,0,2019,"Varicella, unknown disease history",2 Doses,States,North Carolina,2019-20,95.3,124548.00,97.8,,Census,2019
North Carolina,N,0,2019,"Varicella, unknown disease history",2 Doses,States,North Carolina,2019-20,95.3,124548.00,97.8,,Census,2019
North Carolina,N,0,2019,"Varicella, unknown disease history",2 Doses,States,North Carolina,2019-20,95.3,124548.00,97.8,,Census,2019
North Carolina,N,0,2019,"Varicella, unknown disease history",2 Doses,States,North Carolina,2019-20,95.3,124548.00,97.8,,Census,2019
North Dakota,30,0,2019,"Varicella, unknown disease history",2 Doses,States,North Dakota,2019-20,94.8,10587.00,99.5,,Census,2019
North Dakota,30,0,2019,"Varicella, unknown disease history",2 Doses,States,North Dakota,2019-20,94.8,10587.00,99.5,,Census,2019
North Dakota,30,0,2019,"Varicella, unknown disease history",2 Doses,States,North Dakota,2019-20,94.8,10587.00,99.5,,Census,2019
North Dakota,30,0,2019,"Varicella, unknown disease history",2 Doses,States,North Dakota,2019-20,94.8,10587.00,99.5,,Census,2019
Ohio,412,0,2019,"Varicella, unknown disease history",2 Doses,States,Ohio,2019-20,91.9,139103.00,98.8,,Census,2019
Ohio,412,0,2019,"Varicella, unknown disease history",2 Doses,States,Ohio,2019-20,91.9,139103.00,98.8,,Census,2019
Ohio,412,0,2019,"Varicella, unknown disease history",2 Doses,States,Ohio,2019-20,91.9,139103.00,98.8,,Census,2019
Ohio,412,0,2019,"Varicella, unknown disease history",2 Doses,States,Ohio,2019-20,91.9,139103.00,98.8,,Census,2019
Oklahoma,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Oklahoma,2019-20,NReq,55348.00,85.6,,Voluntary response,2019
Oklahoma,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Oklahoma,2019-20,NReq,55348.00,85.6,,Voluntary response,2019
Oklahoma,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Oklahoma,2019-20,NReq,55348.00,85.6,,Voluntary response,2019
Oklahoma,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Oklahoma,2019-20,NReq,55348.00,85.6,,Voluntary response,2019
Oregon,N,1,2019,"Varicella, unknown disease history",2 Doses,States,Oregon,2019-20,NReq,45959.00,100,,Census,2019
Oregon,N,1,2019,"Varicella, unknown disease history",2 Doses,States,Oregon,2019-20,NReq,45959.00,100,,Census,2019
Oregon,N,1,2019,"Varicella, unknown disease history",2 Doses,States,Oregon,2019-20,NReq,45959.00,100,,Census,2019
Oregon,N,1,2019,"Varicella, unknown disease history",2 Doses,States,Oregon,2019-20,NReq,45959.00,100,,Census,2019
Pennsylvania,469,0,2019,"Varicella, unknown disease history",2 Doses,States,Pennsylvania,2019-20,96.3,140197.00,98.8,,Census,2019
Pennsylvania,469,0,2019,"Varicella, unknown disease history",2 Doses,States,Pennsylvania,2019-20,96.3,140197.00,98.8,,Census,2019
Pennsylvania,469,0,2019,"Varicella, unknown disease history",2 Doses,States,Pennsylvania,2019-20,96.3,140197.00,98.8,,Census,2019
Pennsylvania,469,0,2019,"Varicella, unknown disease history",2 Doses,States,Pennsylvania,2019-20,96.3,140197.00,98.8,,Census,2019
Rhode Island,64,0,2019,"Varicella, unknown disease history",2 Doses,States,Rhode Island,2019-20,97,11219.00,98.5,,Census,2019
Rhode Island,64,0,2019,"Varicella, unknown disease history",2 Doses,States,Rhode Island,2019-20,97,11219.00,98.5,,Census,2019
Rhode Island,64,0,2019,"Varicella, unknown disease history",2 Doses,States,Rhode Island,2019-20,97,11219.00,98.5,,Census,2019
Rhode Island,64,0,2019,"Varicella, unknown disease history",2 Doses,States,Rhode Island,2019-20,97,11219.00,98.5,,Census,2019
South Carolina,152,0,2019,"Varicella, unknown disease history",2 Doses,States,South Carolina,2019-20,94.5,65938.00,27.5,,Stratified 1-stage cluster sample,2019
South Carolina,152,0,2019,"Varicella, unknown disease history",2 Doses,States,South Carolina,2019-20,94.5,65938.00,27.5,,Stratified 1-stage cluster sample,2019
South Carolina,152,0,2019,"Varicella, unknown disease history",2 Doses,States,South Carolina,2019-20,94.5,65938.00,27.5,,Stratified 1-stage cluster sample,2019
South Carolina,152,0,2019,"Varicella, unknown disease history",2 Doses,States,South Carolina,2019-20,94.5,65938.00,27.5,,Stratified 1-stage cluster sample,2019
South Dakota,26,0,2019,"Varicella, unknown disease history",2 Doses,States,South Dakota,2019-20,95.2,12367.00,99.8,,Census,2019
South Dakota,26,0,2019,"Varicella, unknown disease history",2 Doses,States,South Dakota,2019-20,95.2,12367.00,99.8,,Census,2019
South Dakota,26,0,2019,"Varicella, unknown disease history",2 Doses,States,South Dakota,2019-20,95.2,12367.00,99.8,,Census,2019
South Dakota,26,0,2019,"Varicella, unknown disease history",2 Doses,States,South Dakota,2019-20,95.2,12367.00,99.8,,Census,2019
Tennessee,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Tennessee,2019-20,96.5,80595.00,100,,Census,2019
Tennessee,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Tennessee,2019-20,96.5,80595.00,100,,Census,2019
Tennessee,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Tennessee,2019-20,96.5,80595.00,100,,Census,2019
Tennessee,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Tennessee,2019-20,96.5,80595.00,100,,Census,2019
Texas,1225,0,2019,"Varicella, unknown disease history",2 Doses,States,Texas,2019-20,96.4,398680.00,99.6,,Census,2019
Texas,1225,0,2019,"Varicella, unknown disease history",2 Doses,States,Texas,2019-20,96.4,398680.00,99.6,,Census,2019
Texas,1225,0,2019,"Varicella, unknown disease history",2 Doses,States,Texas,2019-20,96.4,398680.00,99.6,,Census,2019
Texas,1225,0,2019,"Varicella, unknown disease history",2 Doses,States,Texas,2019-20,96.4,398680.00,99.6,,Census,2019
Utah,163,0,2019,"Varicella, unknown disease history",2 Doses,States,Utah,2019-20,92.4,49208.00,100,,Census,2019
Utah,163,0,2019,"Varicella, unknown disease history",2 Doses,States,Utah,2019-20,92.4,49208.00,100,,Census,2019
Utah,163,0,2019,"Varicella, unknown disease history",2 Doses,States,Utah,2019-20,92.4,49208.00,100,,Census,2019
Utah,163,0,2019,"Varicella, unknown disease history",2 Doses,States,Utah,2019-20,92.4,49208.00,100,,Census,2019
Vermont,46,0,2019,"Varicella, unknown disease history",2 Doses,States,Vermont,2019-20,93.9,6293.00,100,,Census,2019
Vermont,46,0,2019,"Varicella, unknown disease history",2 Doses,States,Vermont,2019-20,93.9,6293.00,100,,Census,2019
Vermont,46,0,2019,"Varicella, unknown disease history",2 Doses,States,Vermont,2019-20,93.9,6293.00,100,,Census,2019
Vermont,46,0,2019,"Varicella, unknown disease history",2 Doses,States,Vermont,2019-20,93.9,6293.00,100,,Census,2019
Virginia,400,0,2019,"Varicella, unknown disease history",2 Doses,States,Virginia,2019-20,93.3,99399.00,1.2,,Stratified 2-stage cluster sample,2019
Virginia,400,0,2019,"Varicella, unknown disease history",2 Doses,States,Virginia,2019-20,93.3,99399.00,1.2,,Stratified 2-stage cluster sample,2019
Virginia,400,0,2019,"Varicella, unknown disease history",2 Doses,States,Virginia,2019-20,93.3,99399.00,1.2,,Stratified 2-stage cluster sample,2019
Virginia,400,0,2019,"Varicella, unknown disease history",2 Doses,States,Virginia,2019-20,93.3,99399.00,1.2,,Stratified 2-stage cluster sample,2019
Washington,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Washington,2019-20,92.7,87757.00,91.9,,Census,2019
Washington,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Washington,2019-20,92.7,87757.00,91.9,,Census,2019
Washington,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Washington,2019-20,92.7,87757.00,91.9,,Census,2019
Washington,N,0,2019,"Varicella, unknown disease history",2 Doses,States,Washington,2019-20,92.7,87757.00,91.9,,Census,2019
West Virginia,N,0,2019,"Varicella, unknown disease history",2 Doses,States,West Virginia,2019-20,97.8,17114.00,49.6,,Voluntary response,2019
West Virginia,N,0,2019,"Varicella, unknown disease history",2 Doses,States,West Virginia,2019-20,97.8,17114.00,49.6,,Voluntary response,2019
West Virginia,N,0,2019,"Varicella, unknown disease history",2 Doses,States,West Virginia,2019-20,97.8,17114.00,49.6,,Voluntary response,2019
West Virginia,N,0,2019,"Varicella, unknown disease history",2 Doses,States,West Virginia,2019-20,97.8,17114.00,49.6,,Voluntary response,2019
Wisconsin,312,0,2019,"Varicella, unknown disease history",2 Doses,States,Wisconsin,2019-20,91.6,67391.00,2.6,,Stratified 2-stage cluster sample,2019
Wisconsin,312,0,2019,"Varicella, unknown disease history",2 Doses,States,Wisconsin,2019-20,91.6,67391.00,2.6,,Stratified 2-stage cluster sample,2019
Wisconsin,312,0,2019,"Varicella, unknown disease history",2 Doses,States,Wisconsin,2019-20,91.6,67391.00,2.6,,Stratified 2-stage cluster sample,2019
Wisconsin,312,0,2019,"Varicella, unknown disease history",2 Doses,States,Wisconsin,2019-20,91.6,67391.00,2.6,,Stratified 2-stage cluster sample,2019
Wyoming,9,0,2019,"Varicella, unknown disease history",2 Doses,States,Wyoming,2019-20,85.6,7913.00,100,,Census,2019
Wyoming,9,0,2019,"Varicella, unknown disease history",2 Doses,States,Wyoming,2019-20,85.6,7913.00,100,,Census,2019
Wyoming,9,0,2019,"Varicella, unknown disease history",2 Doses,States,Wyoming,2019-20,85.6,7913.00,100,,Census,2019
Wyoming,9,0,2019,"Varicella, unknown disease history",2 Doses,States,Wyoming,2019-20,85.6,7913.00,100,,Census,2019
West South Central,1339,0,2017,,,,,,,,,,,
West South Central,1339,0,2017,,,,,,,,,,,
West South Central,1339,0,2017,,,,,,,,,,,
West South Central,1339,0,2017,,,,,,,,,,,
Middle Atlantic,846,2,2019,,,,,,,,,,,
Middle Atlantic,846,2,2019,,,,,,,,,,,
Middle Atlantic,846,2,2019,,,,,,,,,,,
Middle Atlantic,846,2,2019,,,,,,,,,,,
Pacific,113,1,2018,,,,,,,,,,,
Pacific,113,1,2018,,,,,,,,,,,
Pacific,113,1,2018,,,,,,,,,,,
Pacific,113,1,2018,,,,,,,,,,,
East North Central,1924,0,2017,,,,,,,,,,,
East North Central,1924,0,2017,,,,,,,,,,,
East North Central,1924,0,2017,,,,,,,,,,,
East North Central,1924,0,2017,,,,,,,,,,,
"U.S. Residents, excluding U.S. Territories",8297,6,2019,,,,,,,,,,,
"U.S. Residents, excluding U.S. Territories",8297,6,2019,,,,,,,,,,,
"U.S. Residents, excluding U.S. Territories",8297,6,2019,,,,,,,,,,,
"U.S. Residents, excluding U.S. Territories",8297,6,2019,,,,,,,,,,,
U.S. Virgin Islands,0,0,2016,,,,,,,,,,,
U.S. Virgin Islands,0,0,2016,,,,,,,,,,,
U.S. Virgin Islands,0,0,2016,,,,,,,,,,,
U.S. Virgin Islands,0,0,2016,,,,,,,,,,,
District of Columbia,31,0,2018,,,,,,,,,,,
District of Columbia,31,0,2018,,,,,,,,,,,
District of Columbia,31,0,2018,,,,,,,,,,,
District of Columbia,31,0,2018,,,,,,,,,,,
West North Central,908,0,2017,,,,,,,,,,,
West North Central,908,0,2017,,,,,,,,,,,
West North Central,908,0,2017,,,,,,,,,,,
West North Central,908,0,2017,,,,,,,,,,,
South Atlantic,1407,0,2016,,,,,,,,,,,
South Atlantic,1407,0,2016,,,,,,,,,,,
South Atlantic,1407,0,2016,,,,,,,,,,,
South Atlantic,1407,0,2016,,,,,,,,,,,
Guam,19,N,2016,,,,,,,,,,,
Guam,19,N,2016,,,,,,,,,,,
Guam,19,N,2016,,,,,,,,,,,
Guam,19,N,2016,,,,,,,,,,,
New York (excluding New York City),N,0,2017,,,,,,,,,,,
New York (excluding New York City),N,0,2017,,,,,,,,,,,
New York (excluding New York City),N,0,2017,,,,,,,,,,,
New York (excluding New York City),N,0,2017,,,,,,,,,,,
East South Central,206,1,2019,,,,,,,,,,,
East South Central,206,1,2019,,,,,,,,,,,
East South Central,206,1,2019,,,,,,,,,,,
East South Central,206,1,2019,,,,,,,,,,,
Commonwealth of Northern Mariana Islands,0,0,2017,,,,,,,,,,,
Commonwealth of Northern Mariana Islands,0,0,2017,,,,,,,,,,,
Commonwealth of Northern Mariana Islands,0,0,2017,,,,,,,,,,,
Commonwealth of Northern Mariana Islands,0,0,2017,,,,,,,,,,,
New England,912,1,2017,,,,,,,,,,,
New England,912,1,2017,,,,,,,,,,,
New England,912,1,2017,,,,,,,,,,,
New England,912,1,2017,,,,,,,,,,,
Mountain,849,0,2019,,,,,,,,,,,
Mountain,849,0,2019,,,,,,,,,,,
Mountain,849,0,2019,,,,,,,,,,,
Mountain,849,0,2019,,,,,,,,,,,
American Samoa,N,0,2018,,,,,,,,,,,
American Samoa,N,0,2018,,,,,,,,,,,
American Samoa,N,0,2018,,,,,,,,,,,
American Samoa,N,0,2018,,,,,,,,,,,
Alaska,34,0,2018,,,,,,,,,,,
Alaska,34,0,2018,,,,,,,,,,,
Alaska,34,0,2018,,,,,,,,,,,
Alaska,34,0,2018,,,,,,,,,,,
New York City,0,0,2019,,,,,,,,,,,
New York City,0,0,2019,,,,,,,,,,,
New York City,0,0,2019,,,,,,,,,,,
New York City,0,0,2019,,,,,,,,,,,
Puerto Rico,73,0,2017,,,,,,,,,,,
Puerto Rico,73,0,2017,,,,,,,,,,,
Puerto Rico,73,0,2017,,,,,,,,,,,
Puerto Rico,73,0,2017,,,,,,,,,,,
East North Central,2049,0,2016,,,,,,,,,,,
East North Central,2049,0,2016,,,,,,,,,,,
East North Central,2049,0,2016,,,,,,,,,,,
East North Central,2049,0,2016,,,,,,,,,,,
Middle Atlantic,947,1,2018,,,,,,,,,,,
Middle Atlantic,947,1,2018,,,,,,,,,,,
Middle Atlantic,947,1,2018,,,,,,,,,,,
Middle Atlantic,947,1,2018,,,,,,,,,,,
Pacific,117,1,2019,,,,,,,,,,,
Pacific,117,1,2019,,,,,,,,,,,
Pacific,117,1,2019,,,,,,,,,,,
Pacific,117,1,2019,,,,,,,,,,,
West South Central,1559,0,2016,,,,,,,,,,,
West South Central,1559,0,2016,,,,,,,,,,,
West South Central,1559,0,2016,,,,,,,,,,,
West South Central,1559,0,2016,,,,,,,,,,,
New York (excluding New York City),N,N,2016,,,,,,,,,,,
New York (excluding New York City),N,N,2016,,,,,,,,,,,
New York (excluding New York City),N,N,2016,,,,,,,,,,,
New York (excluding New York City),N,N,2016,,,,,,,,,,,
South Atlantic,1422,0,2017,,,,,,,,,,,
South Atlantic,1422,0,2017,,,,,,,,,,,
South Atlantic,1422,0,2017,,,,,,,,,,,
South Atlantic,1422,0,2017,,,,,,,,,,,
District of Columbia,30,0,2019,,,,,,,,,,,
District of Columbia,30,0,2019,,,,,,,,,,,
District of Columbia,30,0,2019,,,,,,,,,,,
District of Columbia,30,0,2019,,,,,,,,,,,
Territories,89,0,2018,,,,,,,,,,,
Guam,1,0,2017,,,,,,,,,,,
Territories,89,0,2018,,,,,,,,,,,
Guam,1,0,2017,,,,,,,,,,,
Territories,89,0,2018,,,,,,,,,,,
Guam,1,0,2017,,,,,,,,,,,
Territories,89,0,2018,,,,,,,,,,,
Guam,1,0,2017,,,,,,,,,,,
West North Central,817,0,2016,,,,,,,,,,,
West North Central,817,0,2016,,,,,,,,,,,
West North Central,817,0,2016,,,,,,,,,,,
West North Central,817,0,2016,,,,,,,,,,,
U.S. Virgin Islands,0,0,2017,,,,,,,,,,,
U.S. Virgin Islands,0,0,2017,,,,,,,,,,,
U.S. Virgin Islands,0,0,2017,,,,,,,,,,,
U.S. Virgin Islands,0,0,2017,,,,,,,,,,,
East South Central,153,0,2018,,,,,,,,,,,
East South Central,153,0,2018,,,,,,,,,,,
East South Central,153,0,2018,,,,,,,,,,,
East South Central,153,0,2018,,,,,,,,,,,
Commonwealth of Northern Mariana Islands,0,0,2016,,,,,,,,,,,
Commonwealth of Northern Mariana Islands,0,0,2016,,,,,,,,,,,
Commonwealth of Northern Mariana Islands,0,0,2016,,,,,,,,,,,
Commonwealth of Northern Mariana Islands,0,0,2016,,,,,,,,,,,
Puerto Rico,83,0,2016,,,,,,,,,,,
Puerto Rico,83,0,2016,,,,,,,,,,,
Puerto Rico,83,0,2016,,,,,,,,,,,
Puerto Rico,83,0,2016,,,,,,,,,,,
Mountain,848,2,2018,,,,,,,,,,,
Mountain,848,2,2018,,,,,,,,,,,
Mountain,848,2,2018,,,,,,,,,,,
Mountain,848,2,2018,,,,,,,,,,,
American Samoa,N,0,2019,,,,,,,,,,,
American Samoa,N,0,2019,,,,,,,,,,,
American Samoa,N,0,2019,,,,,,,,,,,
American Samoa,N,0,2019,,,,,,,,,,,
New England,816,0,2016,,,,,,,,,,,
New England,816,0,2016,,,,,,,,,,,
New England,816,0,2016,,,,,,,,,,,
New England,816,0,2016,,,,,,,,,,,
New York City,0,0,2018,,,,,,,,,,,
New York City,0,0,2018,,,,,,,,,,,
New York City,0,0,2018,,,,,,,,,,,
New York City,0,0,2018,,,,,,,,,,,
New England,647,0,2019,,,,,,,,,,,
New England,647,0,2019,,,,,,,,,,,
New England,647,0,2019,,,,,,,,,,,
New England,647,0,2019,,,,,,,,,,,
U.S. Territories,111,0,2019,,,,,,,,,,,
U.S. Territories,111,0,2019,,,,,,,,,,,
U.S. Territories,111,0,2019,,,,,,,,,,,
U.S. Territories,111,0,2019,,,,,,,,,,,
American Samoa,N,N,2016,,,,,,,,,,,
American Samoa,N,N,2016,,,,,,,,,,,
American Samoa,N,N,2016,,,,,,,,,,,
American Samoa,N,N,2016,,,,,,,,,,,
Mountain,850,0,2017,,,,,,,,,,,
Mountain,850,0,2017,,,,,,,,,,,
Mountain,850,0,2017,,,,,,,,,,,
Mountain,850,0,2017,,,,,,,,,,,
New York City,0,0,2017,,,,,,,,,,,
New York City,0,0,2017,,,,,,,,,,,
New York City,0,0,2017,,,,,,,,,,,
New York City,0,0,2017,,,,,,,,,,,
Puerto Rico,83,0,2019,,,,,,,,,,,
Puerto Rico,83,0,2019,,,,,,,,,,,
Puerto Rico,83,0,2019,,,,,,,,,,,
Puerto Rico,83,0,2019,,,,,,,,,,,
East South Central,118,0,2017,,,,,,,,,,,
East South Central,118,0,2017,,,,,,,,,,,
East South Central,118,0,2017,,,,,,,,,,,
East South Central,118,0,2017,,,,,,,,,,,
